scale	df	condition	treatment	dose_uM	t	density	density_se	n_wells
9	2	treatment	Esomeprazole	0.0037	21.400000000000002	0.0032411514222116834	NA	3
9	2	treatment	Esomeprazole	0.0037	21.5	0.0033608695212321493	NA	3
9	2	treatment	Esomeprazole	0.0037	21.6	0.0034845778822202265	NA	3
9	2	treatment	Esomeprazole	0.0037	21.700000000000003	0.003612386571484198	NA	3
9	2	treatment	Esomeprazole	0.0037	21.8	0.003744407504576881	NA	3
9	2	treatment	Esomeprazole	0.0037	21.900000000000002	0.003880754411306199	NA	3
9	2	treatment	Esomeprazole	0.0037	22	0.004021542795831605	NA	3
9	2	treatment	Esomeprazole	0.0037	22.1	0.004166889891615483	NA	3
9	2	treatment	Esomeprazole	0.0037	22.200000000000003	0.004316914611002408	NA	3
9	2	treatment	Esomeprazole	0.0037	22.3	0.0044717374891937575	NA	3
9	2	treatment	Esomeprazole	0.0037	22.400000000000002	0.004631480622389848	NA	3
9	2	treatment	Esomeprazole	0.0037	22.5	0.004796267599873451	NA	3
9	2	treatment	Esomeprazole	0.0037	22.6	0.004966223429809994	NA	3
9	2	treatment	Esomeprazole	0.0037	22.700000000000003	0.005141474458542054	NA	3
9	2	treatment	Esomeprazole	0.0037	22.8	0.00532214828316558	NA	3
9	2	treatment	Esomeprazole	0.0037	22.900000000000002	0.0055083736571796766	NA	3
9	2	treatment	Esomeprazole	0.0037	23	0.005700280389003642	NA	3
9	2	treatment	Esomeprazole	0.0037	23.1	0.00589799923317717	NA	3
9	2	treatment	Esomeprazole	0.0037	23.200000000000003	0.006101661774051764	NA	3
9	2	treatment	Esomeprazole	0.0037	23.3	0.006311400301808891	NA	3
9	2	treatment	Esomeprazole	0.0037	23.400000000000002	0.00652734768064772	NA	3
9	2	treatment	Esomeprazole	0.0037	23.5	0.006749637208992632	NA	3
9	2	treatment	Esomeprazole	0.0037	23.6	0.006978402471597806	NA	3
9	2	treatment	Esomeprazole	0.0037	23.700000000000003	0.007213777183434898	NA	3
9	2	treatment	Esomeprazole	0.0037	23.8	0.007455895025274236	NA	3
9	2	treatment	Esomeprazole	0.0037	23.900000000000002	0.007704889470881039	NA	3
9	2	treatment	Esomeprazole	0.0037	24	0.007960893605780662	NA	3
9	2	treatment	Esomeprazole	0.0037	24.1	0.008224039937557789	NA	3
9	2	treatment	Esomeprazole	0.0037	24.200000000000003	0.0084944601976891	NA	3
9	2	treatment	Esomeprazole	0.0037	24.3	0.008772285134920774	NA	3
9	2	treatment	Esomeprazole	0.0037	24.400000000000002	0.009057644300241143	NA	3
9	2	treatment	Esomeprazole	0.0037	24.5	0.009350665823516976	NA	3
9	2	treatment	Esomeprazole	0.0037	24.6	0.009651476181889418	NA	3
9	2	treatment	Esomeprazole	0.0037	24.700000000000003	0.009960199960061854	NA	3
9	2	treatment	Esomeprazole	0.0037	24.8	0.010276959602630639	NA	3
9	2	treatment	Esomeprazole	0.0037	24.900000000000002	0.010601875158647722	NA	3
9	2	treatment	Esomeprazole	0.0037	25	0.010935064018625559	NA	3
9	2	treatment	Esomeprazole	0.0037	25.1	0.01127664064423949	NA	3
9	2	treatment	Esomeprazole	0.0037	25.200000000000003	0.011626716290992394	NA	3
9	2	treatment	Esomeprazole	0.0037	25.3	0.011985398724161241	NA	3
9	2	treatment	Esomeprazole	0.0037	25.400000000000002	0.012352791928348913	NA	3
9	2	treatment	Esomeprazole	0.0037	25.5	0.012728995811020813	NA	3
9	2	treatment	Esomeprazole	0.0037	25.6	0.013114105900416412	NA	3
9	2	treatment	Esomeprazole	0.0037	25.700000000000003	0.013508213038264058	NA	3
9	2	treatment	Esomeprazole	0.0037	25.8	0.013911403067751066	NA	3
9	2	treatment	Esomeprazole	0.0037	25.900000000000002	0.014323756517235492	NA	3
9	2	treatment	Esomeprazole	0.0037	26	0.014745348280198772	NA	3
9	2	treatment	Esomeprazole	0.0037	26.1	0.015176247291987984	NA	3
9	2	treatment	Esomeprazole	0.0037	26.200000000000003	0.015616516203884838	NA	3
9	2	treatment	Esomeprazole	0.0037	26.3	0.01606621105510351	NA	3
9	2	treatment	Esomeprazole	0.0037	26.400000000000002	0.016525380943298005	NA	3
9	2	treatment	Esomeprazole	0.0037	26.5	0.016994067694221123	NA	3
9	2	treatment	Esomeprazole	0.0037	26.6	0.017472305531159704	NA	3
9	2	treatment	Esomeprazole	0.0037	26.700000000000003	0.01796012074481311	NA	3
9	2	treatment	Esomeprazole	0.0037	26.8	0.018457531364274967	NA	3
9	2	treatment	Esomeprazole	0.0037	26.900000000000002	0.018964546829823355	NA	3
9	2	treatment	Esomeprazole	0.0037	27	0.019481167668201904	NA	3
9	2	treatment	Esomeprazole	0.0037	27.1	0.020007385171105462	NA	3
9	2	treatment	Esomeprazole	0.0037	27.200000000000003	0.020543181077589887	NA	3
9	2	treatment	Esomeprazole	0.0037	27.3	0.021088527261129898	NA	3
9	2	treatment	Esomeprazole	0.0037	27.400000000000002	0.021643385422062	NA	3
9	2	treatment	Esomeprazole	0.0037	27.5	0.022207706786146426	NA	3
9	2	treatment	Esomeprazole	0.0037	27.6	0.02278143180998143	NA	3
9	2	treatment	Esomeprazole	0.0037	27.700000000000003	0.023364489894040785	NA	3
9	2	treatment	Esomeprazole	0.0037	27.8	0.02395679910404939	NA	3
9	2	treatment	Esomeprazole	0.0037	27.900000000000002	0.02455826590147277	NA	3
9	2	treatment	Esomeprazole	0.0037	28	0.025168784883851894	NA	3
9	2	treatment	Esomeprazole	0.0037	28.1	0.025788238535751275	NA	3
9	2	treatment	Esomeprazole	0.0037	28.200000000000003	0.02641649699104847	NA	3
9	2	treatment	Esomeprazole	0.0037	28.3	0.027053417807343026	NA	3
9	2	treatment	Esomeprazole	0.0037	28.400000000000002	0.027698845753216735	NA	3
9	2	treatment	Esomeprazole	0.0037	28.5	0.028352612609099447	NA	3
9	2	treatment	Esomeprazole	0.0037	28.6	0.029014536982493296	NA	3
9	2	treatment	Esomeprazole	0.0037	28.700000000000003	0.02968442413831183	NA	3
9	2	treatment	Esomeprazole	0.0037	28.8	0.03036206584508472	NA	3
9	2	treatment	Esomeprazole	0.0037	28.900000000000002	0.031047240237758202	NA	3
9	2	treatment	Esomeprazole	0.0037	29	0.03173971169787954	NA	3
9	2	treatment	Esomeprazole	0.0037	29.1	0.03243923075190303	NA	3
9	2	treatment	Esomeprazole	0.0037	29.200000000000003	0.033145533988359836	NA	3
9	2	treatment	Esomeprazole	0.0037	29.3	0.033858343994661255	NA	3
9	2	treatment	Esomeprazole	0.0037	29.400000000000002	0.034577369314299146	NA	3
9	2	treatment	Esomeprazole	0.0037	29.5	0.03530230442518051	NA	3
9	2	treatment	Esomeprazole	0.0037	29.6	0.03603282973985513	NA	3
9	2	treatment	Esomeprazole	0.0037	29.700000000000003	0.03676861162840774	NA	3
9	2	treatment	Esomeprazole	0.0037	29.8	0.037509302464741344	NA	3
9	2	treatment	Esomeprazole	0.0037	29.900000000000002	0.038254540697012486	NA	3
9	2	treatment	Esomeprazole	0.0037	30	0.039003950942945606	NA	3
9	2	treatment	Esomeprazole	0.0037	30.1	0.039757144110774204	NA	3
9	2	treatment	Esomeprazole	0.0037	30.200000000000003	0.04051371754650592	NA	3
9	2	treatment	Esomeprazole	0.0037	30.3	0.04127325520823222	NA	3
9	2	treatment	Esomeprazole	0.0037	30.400000000000002	0.04203532786814563	NA	3
9	2	treatment	Esomeprazole	0.0037	30.5	0.04279949334295201	NA	3
9	2	treatment	Esomeprazole	0.0037	30.6	0.043565296753275404	NA	3
9	2	treatment	Esomeprazole	0.0037	30.700000000000003	0.044332270812687063	NA	3
9	2	treatment	Esomeprazole	0.0037	30.8	0.04509993614690163	NA	3
9	2	treatment	Esomeprazole	0.0037	30.900000000000002	0.04586780164366127	NA	3
9	2	treatment	Esomeprazole	0.0037	31	0.046635364833754786	NA	3
9	2	treatment	Esomeprazole	0.0037	31.1	0.04740211230360803	NA	3
9	2	treatment	Esomeprazole	0.0037	31.200000000000003	0.048167520139766926	NA	3
9	2	treatment	Esomeprazole	0.0037	31.3	0.048931054405544565	NA	3
9	2	treatment	Esomeprazole	0.0037	31.400000000000002	0.04969217165001038	NA	3
9	2	treatment	Esomeprazole	0.0037	31.5	0.05045031944944144	NA	3
9	2	treatment	Esomeprazole	0.0037	31.6	0.05120493698123896	NA	3
9	2	treatment	Esomeprazole	0.0037	31.700000000000003	0.05195545563018169	NA	3
9	2	treatment	Esomeprazole	0.0037	31.8	0.05270129962683421	NA	3
9	2	treatment	Esomeprazole	0.0037	31.900000000000002	0.05344188671778129	NA	3
9	2	treatment	Esomeprazole	0.0037	32	0.05417662886722407	NA	3
9	2	treatment	Esomeprazole	0.0037	32.1	0.05490493298931226	NA	3
9	2	treatment	Esomeprazole	0.0037	32.2	0.055626201710595305	NA	3
9	2	treatment	Esomeprazole	0.0037	32.300000000000004	0.056339834161570825	NA	3
9	2	treatment	Esomeprazole	0.0037	32.4	0.057045226796436116	NA	3
9	2	treatment	Esomeprazole	0.0037	32.5	0.057741774239782453	NA	3
9	2	treatment	Esomeprazole	0.0037	32.6	0.058428870158948855	NA	3
9	2	treatment	Esomeprazole	0.0037	32.7	0.05910590816049514	NA	3
9	2	treatment	Esomeprazole	0.0037	32.800000000000004	0.05977228270919604	NA	3
9	2	treatment	Esomeprazole	0.0037	32.9	0.060427390067656586	NA	3
9	2	treatment	Esomeprazole	0.0037	33	0.061070629254662404	NA	3
9	2	treatment	Esomeprazole	0.0037	33.1	0.06170140302003793	NA	3
9	2	treatment	Esomeprazole	0.0037	33.2	0.0623191188337811	NA	3
9	2	treatment	Esomeprazole	0.0037	33.300000000000004	0.0629231898870291	NA	3
9	2	treatment	Esomeprazole	0.0037	33.4	0.06351303610221282	NA	3
9	2	treatment	Esomeprazole	0.0037	33.5	0.06408808514975402	NA	3
9	2	treatment	Esomeprazole	0.0037	33.6	0.06464777346839967	NA	3
9	2	treatment	Esomeprazole	0.0037	33.7	0.06519154728626765	NA	3
9	2	treatment	Esomeprazole	0.0037	33.800000000000004	0.06571886363952659	NA	3
9	2	treatment	Esomeprazole	0.0037	33.9	0.06622919138553306	NA	3
9	2	treatment	Esomeprazole	0.0037	34	0.06672201220724837	NA	3
9	2	treatment	Esomeprazole	0.0037	34.1	0.06719682160556154	NA	3
9	2	treatment	Esomeprazole	0.0037	34.2	0.06765312987629862	NA	3
9	2	treatment	Esomeprazole	0.0037	34.300000000000004	0.0680904630684512	NA	3
9	2	treatment	Esomeprazole	0.0037	34.4	0.06850836392031318	NA	3
9	2	treatment	Esomeprazole	0.0037	34.5	0.0689063927702151	NA	3
9	2	treatment	Esomeprazole	0.0037	34.6	0.06928412843844083	NA	3
9	2	treatment	Esomeprazole	0.0037	34.7	0.0696411690771387	NA	3
9	2	treatment	Esomeprazole	0.0037	34.800000000000004	0.06997713298506038	NA	3
9	2	treatment	Esomeprazole	0.0037	34.9	0.07029165938389986	NA	3
9	2	treatment	Esomeprazole	0.0037	35	0.07058440915345607	NA	3
9	2	treatment	Esomeprazole	0.0037	35.1	0.07085506552255222	NA	3
9	2	treatment	Esomeprazole	0.0037	35.2	0.071103334713215	NA	3
9	2	treatment	Esomeprazole	0.0037	35.300000000000004	0.07132894653543793	NA	3
9	2	treatment	Esomeprazole	0.0037	35.4	0.0715316549303108	NA	3
9	2	treatment	Esomeprazole	0.0037	35.5	0.07171123845930266	NA	3
9	2	treatment	Esomeprazole	0.0037	35.6	0.07186750073786904	NA	3
9	2	treatment	Esomeprazole	0.0037	35.7	0.07200027081164619	NA	3
9	2	treatment	Esomeprazole	0.0037	35.800000000000004	0.07210940347387021	NA	3
9	2	treatment	Esomeprazole	0.0037	35.9	0.07219477952279221	NA	3
9	2	treatment	Esomeprazole	0.0037	36	0.072256305958248307	NA	3
9	2	treatment	Esomeprazole	0.0037	36.1	0.07229391611671832	NA	3
9	2	treatment	Esomeprazole	0.0037	36.2	0.07230756974453663	NA	3
9	2	treatment	Esomeprazole	0.0037	36.300000000000004	0.07229725300918835	NA	3
9	2	treatment	Esomeprazole	0.0037	36.4	0.07226297844889201	NA	3
9	2	treatment	Esomeprazole	0.0037	36.5	0.0722047848609547	NA	3
9	2	treatment	Esomeprazole	0.0037	36.6	0.0721227371296844	NA	3
9	2	treatment	Esomeprazole	0.0037	36.7	0.07201692599486878	NA	3
9	2	treatment	Esomeprazole	0.0037	36.800000000000004	0.07188746776213344	NA	3
9	2	treatment	Esomeprazole	0.0037	36.9	0.07173450395672569	NA	3
9	2	treatment	Esomeprazole	0.0037	37	0.07155820092251065	NA	3
9	2	treatment	Esomeprazole	0.0037	37.1	0.07135874936817471	NA	3
9	2	treatment	Esomeprazole	0.0037	37.2	0.07113636386295846	NA	3
9	2	treatment	Esomeprazole	0.0037	37.300000000000004	0.07089128228421296	NA	3
9	2	treatment	Esomeprazole	0.0037	37.4	0.07062376521951652	NA	3
9	2	treatment	Esomeprazole	0.0037	37.5	0.07033409532605134	NA	3
9	2	treatment	Esomeprazole	0.0037	37.6	0.07002257665018335	NA	3
9	2	treatment	Esomeprazole	0.0037	37.7	0.06968953391029034	NA	3
9	2	treatment	Esomeprazole	0.0037	37.800000000000004	0.06933531174595366	NA	3
9	2	treatment	Esomeprazole	0.0037	37.9	0.06896027393678311	NA	3
9	2	treatment	Esomeprazole	0.0037	38	0.06856480259410723	NA	3
9	2	treatment	Esomeprazole	0.0037	38.1	0.06814929732890056	NA	3
9	2	treatment	Esomeprazole	0.0037	38.2	0.06771417439925506	NA	3
9	2	treatment	Esomeprazole	0.0037	38.300000000000004	0.06725986584074814	NA	3
9	2	treatment	Esomeprazole	0.0037	38.400000000000006	0.06678681858303669	NA	3
9	2	treatment	Esomeprazole	0.0037	38.5	0.06629549355593845	NA	3
9	2	treatment	Esomeprazole	0.0037	38.6	0.06578636478820608	NA	3
9	2	treatment	Esomeprazole	0.0037	38.7	0.06525991850217266	NA	3
9	2	treatment	Esomeprazole	0.0037	38.800000000000004	0.06471665220725224	NA	3
9	2	treatment	Esomeprazole	0.0037	38.900000000000006	0.06415707379531214	NA	3
9	2	treatment	Esomeprazole	0.0037	39	0.06358170064059952	NA	3
9	2	treatment	Esomeprazole	0.0037	39.1	0.06299105870707052	NA	3
9	2	treatment	Esomeprazole	0.0037	39.2	0.06238568166547326	NA	3
9	2	treatment	Esomeprazole	0.0037	39.300000000000004	0.06176611002266453	NA	3
9	2	treatment	Esomeprazole	0.0037	39.400000000000006	0.06113289026531515	NA	3
9	2	treatment	Esomeprazole	0.0037	39.5	0.06048657402007294	NA	3
9	2	treatment	Esomeprazole	0.0037	39.6	0.059827717231967274	NA	3
9	2	treatment	Esomeprazole	0.0037	39.7	0.05915687936279286	NA	3
9	2	treatment	Esomeprazole	0.0037	39.800000000000004	0.058474622610908286	NA	3
9	2	treatment	Esomeprazole	0.0037	39.900000000000006	0.05778151115377952	NA	3
9	2	treatment	Esomeprazole	0.0037	40	0.05707811041435721	NA	3
9	2	treatment	Esomeprazole	0.0037	40.1	0.05636498635221086	NA	3
9	2	treatment	Esomeprazole	0.0037	40.2	0.055642704780214464	NA	3
9	2	treatment	Esomeprazole	0.0037	40.300000000000004	0.054911830707273686	NA	3
9	2	treatment	Esomeprazole	0.0037	40.400000000000006	0.05417292770758838	NA	3
9	2	treatment	Esomeprazole	0.0037	40.5	0.05342655731659056	NA	3
9	2	treatment	Esomeprazole	0.0037	40.6	0.0526732784536946	NA	3
9	2	treatment	Esomeprazole	0.0037	40.7	0.05191364687175456	NA	3
9	2	treatment	Esomeprazole	0.0037	40.800000000000004	0.0511482146330468	NA	3
9	2	treatment	Esomeprazole	0.0037	40.900000000000006	0.05037752961134631	NA	3
9	2	treatment	Esomeprazole	0.0037	41	0.04960213501973791	NA	3
9	2	treatment	Esomeprazole	0.0037	41.1	0.04882256896347842	NA	3
9	2	treatment	Esomeprazole	0.0037	41.2	0.04803936401728272	NA	3
9	2	treatment	Esomeprazole	0.0037	41.300000000000004	0.04725304682622231	NA	3
9	2	treatment	Esomeprazole	0.0037	41.400000000000006	0.046464137729415454	NA	3
9	2	treatment	Esomeprazole	0.0037	41.5	0.04567315040555428	NA	3
9	2	treatment	Esomeprazole	0.0037	41.6	0.04488059153931357	NA	3
9	2	treatment	Esomeprazole	0.0037	41.7	0.04408696050760531	NA	3
9	2	treatment	Esomeprazole	0.0037	41.800000000000004	0.04329274908462381	NA	3
9	2	treatment	Esomeprazole	0.0037	41.900000000000006	0.042498441164623764	NA	3
9	2	treatment	Esomeprazole	0.0037	42	0.04170451250128732	NA	3
9	2	treatment	Esomeprazole	0.0037	42.1	0.04091143046266199	NA	3
9	2	treatment	Esomeprazole	0.0037	42.2	0.040119653800532444	NA	3
9	2	treatment	Esomeprazole	0.0037	42.300000000000004	0.03932963243317949	NA	3
9	2	treatment	Esomeprazole	0.0037	42.400000000000006	0.038541807240490396	NA	3
9	2	treatment	Esomeprazole	0.0037	42.5	0.037756609870445955	NA	3
9	2	treatment	Esomeprazole	0.0037	42.6	0.03697446255596845	NA	3
9	2	treatment	Esomeprazole	0.0037	42.7	0.036195777941316364	NA	3
9	2	treatment	Esomeprazole	0.0037	42.800000000000004	0.03542095891709056	NA	3
9	2	treatment	Esomeprazole	0.0037	42.900000000000006	0.03465039846314595	NA	3
9	2	treatment	Esomeprazole	0.0037	43	0.03388447949868213	NA	3
9	2	treatment	Esomeprazole	0.0037	43.1	0.03312357473884206	NA	3
9	2	treatment	Esomeprazole	0.0037	43.2	0.032368046557332476	NA	3
9	2	treatment	Esomeprazole	0.0037	43.300000000000004	0.031618246854541815	NA	3
9	2	treatment	Esomeprazole	0.0037	43.400000000000006	0.030874516930802287	NA	3
9	2	treatment	Esomeprazole	0.0037	43.5	0.03013718736446676	NA	3
9	2	treatment	Esomeprazole	0.0037	43.6	0.0294065778946318	NA	3
9	2	treatment	Esomeprazole	0.0037	43.7	0.028682997308332292	NA	3
9	2	treatment	Esomeprazole	0.0037	43.800000000000004	0.027966743332206306	NA	3
9	2	treatment	Esomeprazole	0.0037	43.900000000000006	0.02725810252865567	NA	3
9	2	treatment	Esomeprazole	0.0037	44	0.026557350196642265	NA	3
9	2	treatment	Esomeprazole	0.0037	44.1	0.025864750277314923	NA	3
9	2	treatment	Esomeprazole	0.0037	44.2	0.025180555264766005	NA	3
9	2	treatment	Esomeprazole	0.0037	44.300000000000004	0.02450500612225163	NA	3
9	2	treatment	Esomeprazole	0.0037	44.400000000000006	0.02383833220432634	NA	3
9	2	treatment	Esomeprazole	0.0037	44.5	0.02318075118533419	NA	3
9	2	treatment	Esomeprazole	0.0037	44.6	0.022532468994824754	NA	3
9	2	treatment	Esomeprazole	0.0037	44.7	0.021893679760452173	NA	3
9	2	treatment	Esomeprazole	0.0037	44.800000000000004	0.021264565759001756	NA	3
9	2	treatment	Esomeprazole	0.0037	44.900000000000006	0.020645297376173273	NA	3
9	2	treatment	Esomeprazole	0.0037	45	0.02003603307582486	NA	3
9	2	treatment	Esomeprazole	0.0037	45.1	0.019436919379342964	NA	3
9	2	treatment	Esomeprazole	0.0037	45.2	0.01884809085587583	NA	3
9	2	treatment	Esomeprazole	0.0037	45.300000000000004	0.018269670124108236	NA	3
9	2	treatment	Esomeprazole	0.0037	45.400000000000006	0.017701767866257816	NA	3
9	2	treatment	Esomeprazole	0.0037	45.5	0.017144482855013122	NA	3
9	2	treatment	Esomeprazole	0.0037	45.6	0.01659790199400281	NA	3
9	2	treatment	Esomeprazole	0.0037	45.7	0.016062100372455854	NA	3
9	2	treatment	Esomeprazole	0.0037	45.800000000000004	0.015537141334585029	NA	3
9	2	treatment	Esomeprazole	0.0037	45.900000000000006	0.015023076564241209	NA	3
9	2	treatment	Esomeprazole	0.0037	46	0.014519946185275492	NA	3
9	2	treatment	Esomeprazole	0.0037	46.1	0.014027778878018392	NA	3
9	2	treatment	Esomeprazole	0.0037	46.2	0.013546592012194799	NA	3
9	2	treatment	Esomeprazole	0.0037	46.300000000000004	0.013076391796524275	NA	3
9	2	treatment	Esomeprazole	0.0037	46.400000000000006	0.012617173445165988	NA	3
9	2	treatment	Esomeprazole	0.0037	46.5	0.012168921361101842	NA	3
9	2	treatment	Esomeprazole	0.0037	46.6	0.01173160933643682	NA	3
9	2	treatment	Esomeprazole	0.0037	46.7	0.011305200769515676	NA	3
9	2	treatment	Esomeprazole	0.0037	46.800000000000004	0.010889648898676312	NA	3
9	2	treatment	Esomeprazole	0.0037	46.900000000000006	0.010484897052334567	NA	3
9	2	treatment	Esomeprazole	0.0037	47	0.010090878915024809	NA	3
9	2	treatment	Esomeprazole	0.0037	47.1	0.009707518808923194	NA	3
9	2	treatment	Esomeprazole	0.0037	47.2	0.009334731990284525	NA	3
9	2	treatment	Esomeprazole	0.0037	47.300000000000004	0.00897242496013101	NA	3
9	2	treatment	Esomeprazole	0.0037	47.400000000000006	0.008620495788458462	NA	3
9	2	treatment	Esomeprazole	0.0037	47.5	0.008278834451131874	NA	3
9	2	treatment	Esomeprazole	0.0037	47.6	0.007947323178574692	NA	3
9	2	treatment	Esomeprazole	0.0037	47.7	0.007625836815275423	NA	3
9	2	treatment	Esomeprazole	0.0037	47.800000000000004	0.007314243189082036	NA	3
9	2	treatment	Esomeprazole	0.0037	47.900000000000006	0.007012403489193006	NA	3
9	2	treatment	Esomeprazole	0.0037	48	0.0067201726516959905	NA	3
9	2	treatment	Esomeprazole	0.011	0	5.618117598372286e-7	NA	3
9	2	treatment	Esomeprazole	0.011	0.1	5.871256687866947e-7	NA	3
9	2	treatment	Esomeprazole	0.011	0.2	6.135060822051839e-7	NA	3
9	2	treatment	Esomeprazole	0.011	0.30000000000000004	6.409949018377571e-7	NA	3
9	2	treatment	Esomeprazole	0.011	0.4	6.696356238859476e-7	NA	3
9	2	treatment	Esomeprazole	0.011	0.5	6.994734041906829e-7	NA	3
9	2	treatment	Esomeprazole	0.011	0.6000000000000001	7.305551264834298e-7	NA	3
9	2	treatment	Esomeprazole	0.011	0.7000000000000001	7.629294738488792e-7	NA	3
9	2	treatment	Esomeprazole	0.011	0.8	7.966470035495451e-7	NA	3
9	2	treatment	Esomeprazole	0.011	0.9	8.317602253674781e-7	NA	3
9	2	treatment	Esomeprazole	0.011	1	8.68323683622577e-7	NA	3
9	2	treatment	Esomeprazole	0.011	1.1	9.063940430348483e-7	NA	3
9	2	treatment	Esomeprazole	0.011	1.2000000000000002	9.46030178602494e-7	NA	3
9	2	treatment	Esomeprazole	0.011	1.3	9.872932696729095e-7	NA	3
9	2	treatment	Esomeprazole	0.011	1.4000000000000001	1.0302468983916254e-6	NA	3
9	2	treatment	Esomeprazole	0.011	1.5	1.074957152719213e-6	NA	3
9	2	treatment	Esomeprazole	0.011	1.6	1.1214927342134515e-6	NA	3
9	2	treatment	Esomeprazole	0.011	1.7000000000000002	1.1699250707795313e-6	NA	3
9	2	treatment	Esomeprazole	0.011	1.8	1.2203284346003935e-6	NA	3
9	2	treatment	Esomeprazole	0.011	1.9000000000000001	1.2727800654630053e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2	1.3273602997075356e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2.1	1.3841527050304215e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2.2	1.4432442213834702e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2.3000000000000003	1.5047253082162046e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2.4000000000000004	1.5686900983198718e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2.5	1.635236558536834e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2.6	1.704466657614015e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2.7	1.7764865414794323e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2.8000000000000003	1.851406716240008e-6	NA	3
9	2	treatment	Esomeprazole	0.011	2.9000000000000004	1.929342239201135e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3	2.0104129182240206e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3.1	2.0947435197459985e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3.2	2.182463985795439e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3.3000000000000003	2.2737096603544035e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3.4000000000000004	2.3686215254238618e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3.5	2.467346447163789e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3.6	2.570037432493321e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3.7	2.6768538965464377e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3.8000000000000003	2.787961941394292e-6	NA	3
9	2	treatment	Esomeprazole	0.011	3.9000000000000004	2.9035346464595657e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4	3.023752371062716e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4.1000000000000005	3.1488030695517795e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4.2	3.278882619487915e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4.3	3.4141951633716516e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4.4	3.5549534644153676e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4.5	3.701379276875359e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4.6000000000000005	3.853703731489153e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4.7	4.012167736568466e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4.800000000000001	4.1770223953255775e-6	NA	3
9	2	treatment	Esomeprazole	0.011	4.9	4.348529440032377e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5	4.526961683617356e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5.1000000000000005	4.712603489350822e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5.2	4.905751259269661e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5.300000000000001	5.10671394202594e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5.4	5.315813560867093e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5.5	5.533385762478457e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5.6000000000000005	5.759780387443891e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5.7	5.995362063112842e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5.800000000000001	6.2405108196780314e-6	NA	3
9	2	treatment	Esomeprazole	0.011	5.9	6.4956227303130864e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6	6.76111057623675e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6.1000000000000005	7.037404537606608e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6.2	7.324952911180253e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6.300000000000001	7.624222855712592e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6.4	7.935701166093383e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6.5	8.259895077274555e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6.6000000000000005	8.59733309906045e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6.7	8.948565882892304e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6.800000000000001	9.314167121785914e-6	NA	3
9	2	treatment	Esomeprazole	0.011	6.9	9.694734484639764e-6	NA	3
9	2	treatment	Esomeprazole	0.011	7	1.0090890586161764e-5	NA	3
9	2	treatment	Esomeprazole	0.011	7.1000000000000005	1.050328399372807e-5	NA	3
9	2	treatment	Esomeprazole	0.011	7.2	1.0932590272515419e-5	NA	3
9	2	treatment	Esomeprazole	0.011	7.300000000000001	1.137951307033839e-5	NA	3
9	2	treatment	Esomeprazole	0.011	7.4	1.1844785243629482e-5	NA	3
9	2	treatment	Esomeprazole	0.011	7.5	1.2329170026103e-5	NA	3
